NU_ANO_EDICAO;CO_CURSO;NO_AREA;DS_MODALIDADE;VL_NOTA_BRUTA_FG;VL_NOTA_BRUTA_CE;VL_NOTA_ENADE_CONTINUO
2016;122374;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;36.724998474000;36.955001831000;1.235000000000
2016;122386;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;40.976745605000;41.183719635000;1.919500000000
2016;122408;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;43.137500763000;47.799999237000;2.992300000000
2016;122412;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;33.288890839000;33.944442749000;0.718900000000
2016;122450;FARMÁCIA;Educação Presencial;64.069999695000;64.779998779000;4.438800000000
2016;1225;ENFERMAGEM;Educação Presencial;51.719230652000;50.786537170000;3.558300000000
2016;122578;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;45.543750763000;45.043750763000;3.248300000000
2016;122592;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;39.018180847000;43.821212769000;2.332800000000
2016;122596;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;39.553634644000;44.101818085000;2.386800000000
2016;122660;NUTRIÇÃO;Educação Presencial;54.345001221000;60.810001373000;3.753500000000
2016;122676;ODONTOLOGIA;Educação Presencial;59.371696472000;63.418869019000;3.498000000000
2016;1227;NUTRIÇÃO;Educação Presencial;45.444828033000;56.182758331000;3.068600000000
2016;122720;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;44.687500000000;48.406250000000;3.083300000000
2016;122749;AGRONOMIA;Educação Presencial;45.859375000000;65.937500000000;3.250000000000
2016;122800;ODONTOLOGIA;Educação Presencial;47.164863586000;61.537837982000;2.830100000000
2016;122802;ODONTOLOGIA;Educação Presencial;37.544998169000;58.362499237000;2.130200000000
2016;122809;ODONTOLOGIA;Educação Presencial;43.007896423000;58.460525513000;2.352900000000
2016;122819;SERVIÇO SOCIAL;Educação Presencial;31.983333588000;40.366668701000;1.411000000000
2016;122918;FONOAUDIOLOGIA;Educação Presencial;46.239681244000;55.679363251000;2.274500000000
2016;122951;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;53.540538788000;54.372974396000;4.134900000000
2016;122957;NUTRIÇÃO;Educação Presencial;48.837501526000;60.649997711000;3.556300000000
2016;123002;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;51.097434998000;50.153846741000;3.473500000000
2016;123083;ENFERMAGEM;Educação Presencial;48.756896973000;58.462070465000;4.283900000000
2016;123120;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;40.613792419000;40.589656830000;1.849000000000
2016;123128;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;50.190910339000;53.645454407000;3.914200000000
2016;123165;SERVIÇO SOCIAL;Educação Presencial;35.196052551000;40.224998474000;1.512500000000
2016;123184;ENFERMAGEM;Educação Presencial;46.778572083000;44.857143402000;2.755600000000
2016;123237;MEDICINA VETERINÁRIA;Educação Presencial;53.609676361000;53.493549347000;3.432500000000
2016;12325;SERVIÇO SOCIAL;Educação Presencial;50.410987854000;71.972526550000;4.417900000000
2016;12326;ENFERMAGEM;Educação Presencial;50.891998291000;55.594665527000;4.047300000000
2016;123268;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;35.265956879000;39.408512115000;1.674400000000
2016;12327;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;48.763999939000;54.366001129000;3.938000000000
2016;123273;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;44.695453644000;51.363636017000;3.427800000000
2016;123275;ZOOTECNIA;Educação Presencial;47.247825623000;39.339130402000;2.451700000000
2016;123277;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;47.866664886000;41.825000763000;2.904900000000
2016;12328;FARMÁCIA;Educação Presencial;51.596000671000;59.714664459000;3.496500000000
2016;12329;NUTRIÇÃO;Educação Presencial;55.101387024000;60.737499237000;3.772600000000
2016;12330;ODONTOLOGIA;Educação Presencial;57.658023834000;65.509880066000;3.645600000000
2016;48926;NUTRIÇÃO;Educação Presencial;48.564517975000;51.851612091000;2.809600000000
2016;49006;ENFERMAGEM;Educação Presencial;36.412677765000;39.904224396000;1.876000000000
2016;49015;FISIOTERAPIA;Educação Presencial;53.154544830000;49.427272797000;4.158900000000
2016;49060;MEDICINA;Educação Presencial;47.829689026000;49.517189026000;0.001600000000
2016;49084;ENFERMAGEM;Educação Presencial;41.826469421000;41.450000763000;2.223500000000
2016;49088;ENFERMAGEM;Educação Presencial;35.372726440000;35.481819153000;1.365900000000
2016;49094;AGRONOMIA;Educação Presencial;37.143077850000;49.827693939000;1.134300000000
2016;49105;ENFERMAGEM;Educação Presencial;42.081249237000;35.950000763000;1.641000000000
2016;49108;MEDICINA VETERINÁRIA;Educação Presencial;42.950992584000;49.931789398000;2.530100000000
2016;4913;FISIOTERAPIA;Educação Presencial;42.433334351000;30.344444275000;1.715600000000
2016;49140;BIOMEDICINA;Educação Presencial;37.900001526000;35.604167938000;1.207500000000
2016;49227;FONOAUDIOLOGIA;Educação Presencial;41.281818390000;47.445453644000;0.969800000000
2016;49253;FARMÁCIA;Educação Presencial;45.531250000000;52.446876526000;2.562700000000
2016;49322;FARMÁCIA;Educação Presencial;45.526088715000;46.065216064000;1.930700000000
2016;49349;MEDICINA VETERINÁRIA;Educação Presencial;43.598129272000;43.498130798000;1.666700000000
2016;4940;FISIOTERAPIA;Educação Presencial;35.044445038000;29.411111832000;1.357700000000
2016;49480;FISIOTERAPIA;Educação Presencial;47.168750763000;40.015625000000;2.929600000000
2016;49533;FARMÁCIA;Educação Presencial;52.987499237000;65.974998474000;4.165500000000
2016;49564;ENFERMAGEM;Educação Presencial;42.666667938000;48.600002289000;3.020000000000
2016;49572;ENFERMAGEM;Educação Presencial;33.549999237000;32.525001526000;0.987000000000
2016;4959;MEDICINA VETERINÁRIA;Educação Presencial;45.952541351000;48.835594177000;2.494400000000
2016;49634;FISIOTERAPIA;Educação Presencial;37.915000916000;32.814998627000;1.826800000000
2016;4966;FISIOTERAPIA;Educação Presencial;38.862499237000;30.987499237000;1.661400000000
2016;49697;FONOAUDIOLOGIA;Educação Presencial;46.315517426000;52.986206055000;1.912100000000
2016;497;SERVIÇO SOCIAL;Educação Presencial;59.315151215000;71.515151978000;4.694500000000
2016;49732;ENFERMAGEM;Educação Presencial;48.324001312000;50.099998474000;3.370800000000
2016;49754;FARMÁCIA;Educação Presencial;48.768749237000;58.715625763000;3.297700000000
2016;49831;FARMÁCIA;Educação Presencial;54.969230652000;57.015384674000;3.348500000000
2016;49889;ENFERMAGEM;Educação Presencial;42.264286041000;35.035713196000;1.548900000000
2016;49897;ENFERMAGEM;Educação Presencial;35.778572083000;41.816665649000;2.060200000000
2016;49910;MEDICINA;Educação Presencial;62.267566681000;73.364868164000;3.592200000000
2016;49984;FONOAUDIOLOGIA;Educação Presencial;48.500000000000;53.184616089000;2.021900000000
2016;49994;ENFERMAGEM;Educação Presencial;36.773914337000;35.540580750000;1.419100000000
2016;5000001;MEDICINA;Educação Presencial;61.016983032000;68.300003052000;2.786400000000
2016;5000010;ENFERMAGEM;Educação Presencial;37.022415161000;35.547412872000;1.428200000000
2016;5000011;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;37.589187622000;41.197296143000;1.974200000000
2016;5000012;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;40.352939606000;41.082351685000;2.074600000000
2016;5000023;AGRONOMIA;Educação Presencial;40.917461395000;49.511112213000;1.248100000000
2016;5000026;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;40.272727966000;46.318180084000;2.669600000000
2016;5000029;ENFERMAGEM;Educação Presencial;37.297195435000;41.930839539000;2.123400000000
2016;5000030;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;40.200000763000;38.204998016000;1.739500000000
2016;5000033;SERVIÇO SOCIAL;Educação Presencial;40.368751526000;48.668750763000;2.324500000000
2016;5000042;ENFERMAGEM;Educação Presencial;44.631580353000;39.842105865000;2.144700000000
2016;5000144;SERVIÇO SOCIAL;Educação Presencial;51.105880737000;71.222061157000;4.386100000000
2016;5000145;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;41.900001526000;33.750000000000;1.540800000000
2016;5000147;NUTRIÇÃO;Educação Presencial;53.667499542000;55.457500458000;3.282100000000
2016;5000148;ZOOTECNIA;Educação Presencial;48.384208679000;30.478946686000;1.613200000000
2016;5000150;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;43.009590149000;40.431507111000;2.109300000000
2016;5000173;ENFERMAGEM;Educação Presencial;41.493751526000;45.531250000000;2.650900000000
2016;5000176;FARMÁCIA;Educação Presencial;43.086666107000;47.040000916000;1.941000000000
2016;5000183;ENFERMAGEM;Educação Presencial;44.443748474000;32.812500000000;1.383000000000
2016;5000191;ENFERMAGEM;Educação Presencial;48.839286804000;43.842857361000;2.715600000000
2016;5000194;SERVIÇO SOCIAL;Educação Presencial;45.700000763000;60.276924133000;3.378800000000
2016;5000195;FARMÁCIA;Educação Presencial;42.291667938000;41.458332062000;1.360400000000
2016;5000196;FARMÁCIA;Educação Presencial;35.864543915000;41.671817780000;1.154400000000
2016;5000214;FISIOTERAPIA;Educação Presencial;39.907691956000;35.256408691000;2.161000000000
2016;5000215;FISIOTERAPIA;Educação Presencial;44.099998474000;34.815624237000;2.258700000000
2016;5000221;FISIOTERAPIA;Educação Presencial;39.035999298000;41.403999329000;2.797900000000
2016;5000225;BIOMEDICINA;Educação Presencial;41.149055481000;38.626415253000;1.658300000000
2016;5000227;FISIOTERAPIA;Educação Presencial;29.250000000000;19.750000000000;0.108000000000
2016;5000228;ENFERMAGEM;Educação Presencial;42.655555725000;40.622222900000;2.162300000000
2016;5000235;ENFERMAGEM;Educação Presencial;38.183872223000;41.898708344000;2.149600000000
2016;5000240;ENFERMAGEM;Educação Presencial;36.239215851000;38.643138885000;1.734600000000
2016;5000241;NUTRIÇÃO;Educação Presencial;33.284782410000;40.080432892000;1.312900000000
2016;5000263;FARMÁCIA;Educação Presencial;39.734043121000;36.753192902000;0.804200000000
2016;5000264;ENFERMAGEM;Educação Presencial;44.696876526000;39.125000000000;2.069800000000
2016;5000271;ENFERMAGEM;Educação Presencial;36.184497833000;35.900001526000;1.438000000000
2016;8259;SERVIÇO SOCIAL;Educação Presencial;39.091430664000;44.908569336000;1.998700000000
2016;82631;FISIOTERAPIA;Educação Presencial;49.314704895000;35.267646790000;2.488900000000
2016;82633;ENFERMAGEM;Educação Presencial;40.099998474000;42.971427917000;2.329100000000
2016;82635;MEDICINA VETERINÁRIA;Educação Presencial;52.400001526000;47.159999847000;2.511400000000
2016;8266;FISIOTERAPIA;Educação Presencial;47.273334503000;42.915554047000;3.248000000000
2016;82662;FISIOTERAPIA;Educação Presencial;33.938888550000;24.711111069000;0.809200000000
2016;82664;SERVIÇO SOCIAL;Educação Presencial;34.477066040000;39.983486176000;1.469300000000
2016;82678;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;40.393749237000;41.370311737000;2.068000000000
2016;82746;NUTRIÇÃO;Educação Presencial;52.783332825000;40.849998474000;2.027900000000
2016;82778;FARMÁCIA;Educação Presencial;64.300003052000;55.200000763000;3.498500000000
2016;82782;NUTRIÇÃO;Educação Presencial;47.928569794000;45.439285278000;2.250700000000
2016;82817;SERVIÇO SOCIAL;Educação Presencial;37.612499237000;48.968750000000;2.250800000000
2016;82830;FISIOTERAPIA;Educação Presencial;42.535293579000;36.997058868000;2.441100000000
2016;82834;SERVIÇO SOCIAL;Educação Presencial;39.076362610000;59.878181458000;3.117800000000
2016;82838;FISIOTERAPIA;Educação Presencial;40.114284515000;34.771427155000;2.115500000000
2016;82840;ENFERMAGEM;Educação Presencial;42.679069519000;43.427906036000;2.464600000000
2016;82984;ENFERMAGEM;Educação Presencial;44.819999695000;41.235000610000;2.300700000000
2016;82990;FISIOTERAPIA;Educação Presencial;33.597141266000;34.134284973000;1.820000000000
2016;83024;FARMÁCIA;Educação Presencial;40.594230652000;47.959613800000;1.944000000000
2016;83281;SERVIÇO SOCIAL;Educação Presencial;40.647369385000;58.842105865000;3.095100000000
2016;83301;AGRONOMIA;Educação Presencial;35.799999237000;44.650001526000;0.511700000000
2016;83370;SERVIÇO SOCIAL;Educação Presencial;37.463634491000;51.090908051000;2.404300000000
2016;83372;FARMÁCIA;Educação Presencial;49.684616089000;52.692306519000;2.733800000000
2016;83374;FISIOTERAPIA;Educação Presencial;44.858333588000;42.424999237000;3.110900000000
2016;83413;SERVIÇO SOCIAL;Educação Presencial;36.154544830000;48.250000000000;2.146100000000
2016;83470;FISIOTERAPIA;Educação Presencial;39.712501526000;28.412500381000;1.411400000000
2016;83478;FARMÁCIA;Educação Presencial;35.356605530000;39.705661774000;0.941800000000
2016;83480;BIOMEDICINA;Educação Presencial;40.465957642000;34.672340393000;1.194800000000
2016;83532;ENFERMAGEM;Educação Presencial;47.094444275000;52.599998474000;3.598200000000
2016;83604;BIOMEDICINA;Educação Presencial;52.939998627000;70.955001831000;4.444700000000
2016;83694;MEDICINA VETERINÁRIA;Educação Presencial;43.654544830000;45.327274323000;1.921500000000
2016;83840;SERVIÇO SOCIAL;Educação Presencial;39.319999695000;44.020000458000;1.940300000000
2016;83918;ENFERMAGEM;Educação Presencial;41.752082825000;47.231250763000;2.842200000000
2016;83938;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;41.109901428000;45.198020935000;2.576000000000
2016;8407;ENFERMAGEM;Educação Presencial;35.817565918000;39.194595337000;1.779800000000
2016;8414;ODONTOLOGIA;Educação Presencial;55.335212708000;67.740844727000;3.783900000000
2016;8427;ENFERMAGEM;Educação Presencial;52.102039337000;55.076530457000;4.032100000000
2016;84352;MEDICINA;Educação Presencial;56.742622375000;63.165573120000;1.799600000000
2016;8437;MEDICINA;Educação Presencial;62.108905792000;68.164382935000;2.828400000000
2016;84372;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;53.207141876000;55.785713196000;4.349800000000
2016;84395;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;39.568748474000;41.318748474000;2.035300000000
2016;84408;MEDICINA;Educação Presencial;62.660636902000;68.612762451000;2.924700000000
2016;84453;ENFERMAGEM;Educação Presencial;38.198902130000;36.516483307000;1.571800000000
2016;84648;ENFERMAGEM;Educação Presencial;38.443332672000;37.744998932000;1.712000000000
2016;84659;MEDICINA VETERINÁRIA;Educação Presencial;38.955001831000;45.270000458000;1.732500000000
2016;84666;FISIOTERAPIA;Educação Presencial;36.741664886000;35.799999237000;2.110000000000
2016;84751;MEDICINA VETERINÁRIA;Educação Presencial;45.585186005000;52.137035370000;2.936100000000
2016;84757;AGRONOMIA;Educação Presencial;50.416667938000;65.333335876000;3.363000000000
2016;84790;FARMÁCIA;Educação Presencial;40.700000763000;46.747619629000;1.827700000000
2016;84798;SERVIÇO SOCIAL;Educação Presencial;35.475757599000;43.372726440000;1.757700000000
2016;84801;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;38.844444275000;44.677776337000;2.912600000000
2016;84975;FARMÁCIA;Educação Presencial;46.846153259000;55.376922607000;2.899200000000
2016;85011;FARMÁCIA;Educação Presencial;51.371429443000;52.261428833000;2.750700000000
2016;85032;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;;;
2016;85086;FISIOTERAPIA;Educação Presencial;41.000000000000;35.022220612000;2.173500000000
2016;85252;ENFERMAGEM;Educação Presencial;33.471427917000;34.452381134000;1.191500000000
2016;85312;SERVIÇO SOCIAL;Educação Presencial;33.774108887000;41.441425323000;1.553800000000
2016;85332;ENFERMAGEM;Educação Presencial;56.970966339000;54.690322876000;4.153800000000
2016;85348;ENFERMAGEM;Educação Presencial;34.690742493000;38.344444275000;1.650600000000
2016;85422;BIOMEDICINA;Educação Presencial;45.886440277000;39.937286377000;1.971500000000
2016;85504;FARMÁCIA;Educação Presencial;40.200000763000;23.300001144000;0.388400000000
2016;8554;MEDICINA;Educação Presencial;64.761947632000;73.576988220000;3.763900000000
2016;85540;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;42.324138641000;40.589656830000;1.908300000000
2016;85586;MEDICINA;Educação Presencial;65.676315308000;69.094734192000;3.165000000000
2016;85604;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;47.279998779000;46.500000000000;3.522500000000
2016;85635;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;48.169998169000;46.566665649000;2.989800000000
2016;1099815;ENFERMAGEM;Educação Presencial;44.726470947000;38.641178131000;2.018800000000
2016;109988;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;43.854053497000;58.097297668000;4.304400000000
2016;1099914;FARMÁCIA;Educação Presencial;42.115791321000;44.757896423000;1.680800000000
2016;1100006;BIOMEDICINA;Educação Presencial;55.189998627000;42.610000610000;2.597600000000
2016;1100007;FONOAUDIOLOGIA;Educação Presencial;53.979167938000;55.970832825000;2.607500000000
2016;110004;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;45.137035370000;50.340740204000;3.329100000000
2016;1100603;AGRONOMIA;Educação Presencial;37.479167938000;50.854167938000;1.260400000000
2016;1100615;FARMÁCIA;Educação Presencial;49.894119263000;58.741176605000;3.340000000000
2016;1100838;FARMÁCIA;Educação Presencial;38.355556488000;44.266666412000;1.499300000000
2016;1100876;ENFERMAGEM;Educação Presencial;50.224998474000;48.724998474000;3.286700000000
2016;1100879;NUTRIÇÃO;Educação Presencial;49.021053314000;55.357894897000;3.118800000000
2016;1101170;ENFERMAGEM;Educação Presencial;39.391666412000;32.375000000000;1.166700000000
2016;1101270;FISIOTERAPIA;Educação Presencial;42.117778778000;29.856666565000;1.651700000000
2016;1101668;ENFERMAGEM;Educação Presencial;32.484680176000;36.445106506000;1.372600000000
2016;1101742;MEDICINA;Educação Presencial;64.900001526000;63.844444275000;2.359100000000
